Item Name,Country,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999
Crude vegetable oils,Canada,"1,309.5",863.2,520.0,188.6,220.9,247.2,387.7,402.9,356.8,464.0,371.0,498.4,715.4,377.1,369.0,539.5,230.1,161.3,78.4,59.6,50.8,41.0,3.2,2.8,2.9
Crude vegetable oils,Philippines,155.1,228.4,197.1,134.0,125.0,197.2,156.2,133.3,163.4,200.2,149.2,165.4,261.3,238.0,143.5,267.8,184.2,122.2,108.0,145.8,89.7,94.3,100.4,128.7,116.9
Crude vegetable oils,Argentina,52.3,58.4,49.9,15.2,17.5,29.7,23.4,32.1,57.1,21.4,29.7,73.2,64.5,30.6,26.5,51.1,39.1,31.6,30.2,35.0,11.9,20.2,9.9,11.1,4.5
Crude vegetable oils,Mexico,46.7,27.2,25.6,20.3,20.3,17.6,11.7,16.0,26.0,31.0,21.7,18.2,12.7,23.6,20.7,34.7,29.4,20.2,21.5,11.2,10.6,8.6,10.6,8.6,15.8
Crude vegetable oils,Indonesia,32.4,68.7,51.3,33.3,39.6,64.8,113.2,127.1,107.5,120.3,88.5,93.2,209.9,47.8,103.8,141.1,46.7,23.5,46.7,17.8,12.9,20.3,14.7,53.5,39.5
Crude vegetable oils,Spain,29.9,21.0,1.6,2.8,0.5,0.5,1.2,2.3,1.2,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1
Crude vegetable oils,Rest of world,86.9,277.3,126.7,116.6,42.1,55.6,53.8,38.1,103.6,71.5,83.9,44.6,43.3,40.9,27.8,58.9,41.7,50.4,28.3,138.6,23.6,22.8,12.0,5.3,6.7
Crude vegetable oils,World,"1,712.8","1,544.2",972.2,510.8,465.9,612.6,747.2,751.8,815.6,908.4,744.0,893.1,"1,307.2",758.0,691.4,"1,093.2",571.3,409.3,313.2,408.0,199.6,207.2,150.8,210.0,186.4
Refined vegetable oils,Canada,"3,764.8","3,292.6","2,581.9","1,504.5","1,522.8","1,477.6","1,526.2","1,348.9","1,173.0","1,162.5","1,296.7","1,422.5","1,327.8",714.3,589.3,876.5,451.2,301.7,259.5,301.6,222.9,182.4,158.2,158.2,196.0
Refined vegetable oils,Indonesia,"2,103.0","2,859.0","1,953.6",912.6,842.8,"1,000.5","1,162.6",779.7,555.7,544.2,367.7,98.4,151.0,57.9,81.0,98.8,55.3,72.4,49.2,32.9,11.9,15.2,8.3,39.4,44.2
Refined vegetable oils,Italy,803.0,683.2,551.8,527.9,496.9,555.6,581.5,563.9,533.2,542.1,557.7,530.5,520.6,490.5,526.9,629.6,583.4,629.0,566.9,484.6,365.7,318.3,275.5,312.6,231.0
Refined vegetable oils,Spain,786.6,835.0,487.8,318.4,537.7,552.8,575.5,530.4,339.9,424.5,227.6,226.8,196.0,208.1,166.7,197.8,168.2,178.5,151.0,126.2,96.4,84.7,56.0,63.7,56.7
Refined vegetable oils,Mexico,340.6,287.4,209.2,205.7,145.9,136.4,103.9,97.0,66.7,59.5,61.0,58.1,49.3,23.3,20.7,40.7,31.7,26.1,21.3,18.8,12.7,8.7,8.6,7.3,5.9
Refined vegetable oils,Turkey,298.3,117.8,84.5,56.6,54.8,109.0,69.3,23.1,18.0,16.4,98.6,14.6,5.7,21.5,23.9,14.5,42.1,41.7,55.7,27.9,35.2,12.1,22.2,13.0,27.9
Refined vegetable oils,Rest of world,"1,569.7","1,827.0","1,644.9","1,643.3","1,304.1","1,565.0","1,433.8","1,424.6","1,618.5","1,585.9","1,783.2","2,074.8","2,373.9","1,550.9","1,236.5","1,727.1","1,054.3",764.0,598.6,496.0,341.6,258.7,221.4,256.2,290.3
Refined vegetable oils,World,"9,666.0","9,902.0","7,513.7","5,169.0","4,905.0","5,396.9","5,452.8","4,767.6","4,305.0","4,335.1","4,392.5","4,425.7","4,624.3","3,066.5","2,645.0","3,585.0","2,386.2","2,013.4","1,702.2","1,488.0","1,086.4",880.1,750.2,850.4,852.0
Olive oil,Spain,713.1,700.4,379.3,228.0,476.8,500.3,547.7,511.5,323.4,412.3,216.8,220.5,191.0,205.1,164.0,192.1,163.9,175.3,148.7,124.0,95.1,83.6,54.7,63.2,56.0
Olive oil,Italy,706.7,609.6,511.3,505.2,478.9,537.3,561.8,547.6,510.9,522.3,540.0,514.1,504.1,478.1,517.3,618.9,575.4,618.6,561.0,480.3,361.7,315.8,273.6,310.5,229.9
Olive oil,Tunisia,215.8,193.9,225.5,270.7,97.0,180.3,61.8,76.2,185.2,48.4,106.5,100.7,73.6,80.0,97.1,96.9,65.7,56.1,20.4,39.3,4.1,2.9,8.9,9.5,4.1
Olive oil,Turkey,212.7,76.3,50.3,38.7,45.8,102.3,63.2,19.8,14.4,14.1,97.0,13.2,4.4,19.1,23.0,13.3,41.8,41.4,55.6,27.7,28.5,12.0,22.0,11.0,27.6
Olive oil,Greece,100.9,58.7,49.8,41.9,43.0,50.4,43.4,38.7,36.3,23.8,29.7,18.5,17.6,17.5,19.0,19.3,24.6,20.5,15.1,12.5,12.3,10.8,9.6,10.2,8.5
Olive oil,Rest of world,229.8,157.7,216.7,226.4,122.0,106.2,136.8,97.4,116.5,62.8,88.6,65.2,128.8,64.1,57.6,65.7,68.3,68.9,57.9,34.3,18.1,11.4,7.0,8.9,10.8
Olive oil,World,"2,179.0","1,796.6","1,432.9","1,310.9","1,263.5","1,476.8","1,414.7","1,291.2","1,186.7","1,083.7","1,078.6",932.2,919.5,863.9,878.0,"1,006.2",939.7,980.8,858.7,718.1,519.8,436.5,375.8,413.3,336.9
Tropical oils,Indonesia,"2,134.3","2,925.8","2,003.7",945.1,880.4,"1,061.0","1,273.3",905.2,660.9,663.6,455.9,191.5,360.8,105.7,184.8,239.7,101.8,95.1,95.8,50.6,24.7,35.1,22.5,92.8,83.7
Tropical oils,Philippines,364.9,604.2,530.2,344.1,353.3,534.5,555.4,497.6,531.8,547.8,455.9,531.5,603.0,445.8,265.0,469.9,313.9,221.0,191.2,201.8,135.4,137.7,143.3,189.2,167.5
Tropical oils,Malaysia,258.9,397.5,361.4,465.3,440.8,514.8,454.7,547.6,647.8,871.8,"1,062.0","1,330.1","1,659.1","1,057.7",822.6,"1,194.1",673.0,407.7,309.5,260.7,182.6,137.6,101.8,120.0,174.7
Tropical oils,Colombia,48.9,37.4,18.2,14.6,12.7,14.5,13.2,9.5,9.3,7.7,5.9,5.3,6.4,5.8,4.7,16.9,7.3,4.5,3.0,2.3,2.2,0.9,0.5,0.4,0.1
Tropical oils,Sri Lanka,25.5,30.4,23.9,23.3,19.9,21.7,24.2,31.7,46.3,13.0,7.0,6.2,4.4,5.0,3.2,1.8,0.5,0.2,0.1,0.0,0.1,0.1,0.0,0.1,0.1
Tropical oils,Mexico,17.4,19.4,12.9,6.8,3.7,2.0,2.6,2.0,1.2,2.1,1.2,2.9,2.3,1.6,2.6,2.3,0.7,0.5,0.2,0.0,0.0,0.0,1.6,0.0,0.0
Tropical oils,Rest of world,77.6,131.9,83.2,72.9,80.5,84.9,80.5,49.3,53.3,30.9,23.9,25.5,14.5,16.2,15.2,22.2,16.6,8.1,13.3,8.0,5.9,2.7,4.0,3.6,5.6
Tropical oils,World,"2,927.5","4,146.6","3,033.5","1,872.1","1,791.3","2,233.4","2,403.9","2,042.9","1,950.6","2,136.9","2,011.8","2,093.0","2,650.5","1,637.8","1,298.1","1,946.9","1,113.8",737.1,613.1,523.4,350.9,314.1,273.7,406.1,431.7
Oilseeds,Canada,454.8,559.1,471.4,444.2,421.0,441.7,422.3,440.8,563.8,848.5,732.2,568.0,630.8,479.5,454.2,733.5,398.6,260.5,181.8,200.8,126.0,107.7,111.4,110.7,105.5
Oilseeds,Brazil,216.9,0.6,102.0,0.5,0.8,0.1,0.1,0.1,1.2,555.7,183.6,0.4,0.2,0.2,0.9,0.8,0.2,3.4,9.7,6.3,0.2,0.8,1.4,0.8,0.3
Oilseeds,Argentina,125.0,172.6,108.4,77.9,85.3,54.2,86.4,52.6,51.5,47.1,34.3,34.7,16.0,16.2,12.0,13.1,9.1,10.9,11.9,7.9,6.6,6.9,5.0,4.8,8.2
Oilseeds,Chile,81.0,50.7,35.7,35.5,34.2,38.8,41.2,32.1,24.6,20.8,30.2,28.3,23.1,25.0,26.5,8.8,2.7,3.0,8.5,1.6,1.9,1.1,1.6,2.9,3.6
Oilseeds,India,64.1,65.8,70.0,90.0,113.0,128.0,138.4,107.4,162.9,168.7,100.5,70.8,80.3,57.0,47.6,76.7,43.7,35.6,28.8,36.8,24.7,20.3,15.3,22.5,17.1
Oilseeds,Bulgaria,60.3,89.1,61.6,68.2,32.8,25.6,18.3,18.4,18.8,13.4,5.1,4.2,2.0,1.0,1.3,0.9,0.6,0.1,1.3,0.1,0.0,0.0,0.0,0.0,0.0
Oilseeds,Rest of world,377.8,583.0,299.8,286.0,245.5,291.2,309.4,352.5,360.6,438.9,442.1,210.7,109.7,105.4,160.5,182.6,104.3,82.0,105.2,91.5,61.1,77.6,97.3,107.6,107.6
Oilseeds,World,"1,379.9","1,520.9","1,148.9","1,002.3",932.6,979.6,"1,016.1","1,003.9","1,183.4","2,093.1","1,528.0",917.1,862.1,684.3,703.0,"1,016.4",559.2,395.5,347.2,345.0,220.5,214.4,232.0,249.3,242.3
